02-25-2022 15:06,25,97.21,"[[31, 87, 75], [44, 63, 78], [34, 7, 34], [71, 66, 28], [74, 96, 90], [57, 86, 69], [79, 16, 21], [84, 27, 89], [26, 54, 61], [64, 35, 84], [1, 10, 34], [66, 48, 40], [82, 32, 4], [56, 4, 66], [38, 10, 47], [4, 58, 39], [31, 53, 91], [95, 50, 98], [67, 61, 42], [94, 48, 93], [72, 98, 13], [58, 39, 62], [99, 76, 73], [40, 24, 54], [36, 82, 3]]"
02-24-2022 00:48,28,52.82,"[[72, 49, 86], [55, 7, 56], [18, 68, 15], [90, 35, 31], [93, 21, 86], [65, 35, 22], [39, 20, 4], [39, 41, 63], [33, 14, 87], [36, 51, 56], [57, 53, 73], [73, 18, 49], [57, 10, 37], [81, 96, 3], [41, 28, 16], [35, 92, 7], [5, 5, 98], [60, 80, 2], [39, 18, 67], [90, 30, 5], [66, 88, 95], [3, 34, 63], [14, 47, 8], [90, 54, 81], [4, 45, 79], [54, 15, 58], [40, 48, 33], [38, 32, 43]]"
08-26-2020 11:01,24,83.28,"[[36, 81, 39], [22, 53, 77], [75, 26, 8], [16, 41, 46], [39, 10, 55], [47, 69, 26], [55, 83, 32], [89, 84, 34], [28, 48, 90], [94, 6, 45], [82, 5, 64], [8, 74, 75], [18, 20, 13], [78, 38, 83], [24, 71, 9], [57, 22, 41], [53, 46, 97], [34, 55, 35], [93, 31, 46], [59, 75, 36], [98, 21, 83], [96, 21, 96], [51, 32, 27], [85, 10, 58]]"
07-19-2021 19:58,14,63.02,"[[15, 88, 93], [60, 24, 33], [87, 51, 22], [28, 5, 65], [29, 26, 89], [28, 86, 91], [80, 64, 48], [12, 62, 5], [82, 46, 69], [90, 25, 29], [6, 52, 68], [2, 40, 39], [40, 91, 54], [4, 61, 17]]"
10-13-2020 00:06,18,91.15,"[[81, 79, 84], [18, 77, 1], [1, 53, 35], [88, 11, 60], [7, 39, 67], [85, 99, 55], [43, 49, 79], [28, 87, 47], [57, 45, 60], [100, 89, 57], [73, 67, 50], [65, 45, 55], [61, 98, 47], [9, 46, 91], [76, 68, 96], [96, 20, 94], [58, 39, 61], [18, 62, 47]]"
09-21-2020 00:56,15,61.4,"[[38, 54, 5], [1, 39, 4], [70, 84, 65], [6, 63, 24], [86, 91, 78], [23, 54, 81], [91, 85, 62], [92, 3, 96], [47, 22, 6], [79, 17, 44], [23, 76, 12], [99, 36, 52], [95, 2, 1], [57, 2, 45], [71, 87, 63]]"
11-12-2020 00:38,16,55.11,"[[88, 90, 25], [99, 44, 63], [42, 99, 88], [94, 68, 20], [45, 41, 63], [66, 15, 17], [80, 25, 28], [24, 78, 50], [77, 27, 37], [13, 95, 34], [18, 69, 84], [40, 28, 55], [25, 32, 65], [98, 4, 34], [92, 8, 64], [60, 37, 29]]"
09-18-2020 01:03,19,59.89,"[[99, 83, 88], [15, 72, 64], [100, 8, 55], [20, 7, 37], [45, 41, 72], [87, 91, 65], [49, 49, 46], [26, 98, 10], [93, 22, 92], [4, 58, 83], [65, 12, 38], [72, 17, 75], [30, 49, 9], [44, 84, 21], [61, 49, 43], [97, 48, 56], [58, 80, 64], [46, 49, 17], [38, 71, 64]]"
12-22-2020 08:45,10,65.47,"[[14, 97, 100], [74, 4, 25], [82, 70, 46], [47, 19, 92], [39, 34, 38], [86, 2, 47], [66, 73, 77], [30, 45, 1], [60, 28, 27], [50, 48, 1]]"
11-18-2019 00:09,11,73.26,"[[60, 52, 39], [97, 44, 21], [68, 80, 76], [2, 23, 25], [43, 73, 91], [76, 78, 14], [100, 4, 53], [45, 64, 46], [22, 80, 38], [61, 63, 83], [62, 98, 47]]"
04-27-2022 18:32,0,0,[]
04-27-2022 18:33,0,0,[]
04-27-2022 18:34,0,0,[]
04-27-2022 18:40,0,0,[]
04-27-2022 18:50,0,0,[]
04-27-2022 18:52,0,0,[]
04-27-2022 18:52,0,0,[]
04-27-2022 18:53,0,0,[]
04-27-2022 19:08,0,0,[]
04-27-2022 19:15,0,0,[]
04-27-2022 19:16,5,38.30740740740741,"[[0, 100, 100], [0, 100, 0], [0, 100, 0], [0, 84.39153439153438, 0], [0, 100, 0]]"
04-27-2022 19:19,3,47.028268334559726,"[[0, 100, 100], [0, 100, 0], [0.3392200147166875, 100, 0]]"
04-27-2022 19:24,1,73.2375727577432,"[[58.540842212075134, 53.14960629921259, 100]]"
04-27-2022 19:26,5,63.83548387096774,"[[100, 100, 100], [100, 91.93548387096774, 0], [100, 100, 0], [100, 100, 0], [100, 100, 0]]"
04-27-2022 19:29,6,66.42803798714989,"[[100, 57.01754385964913, 100], [100, 100, 52.07373271889399], [100, 16.666666666666657, 49.001536098310304], [99.22821576763485, 88.3495145631068, 66.20583717357911], [100, 60.4, 45.31490015360981], [100, 100, 9.677419354838705]]"
04-27-2022 19:30,5,82.69557219449067,"[[100, 47.22222222222222, 100], [100, 100, 72.04658901830281], [100, 100, 70.04991680532444], [100, 100, 67.38768718801995], [100, 100, 65.39101497504159]]"
04-27-2022 19:38,1,75.0,"[[0, 100, 100]]"
04-27-2022 21:11,6,59.10034242860906,"[[100, 68.05555555555554, 100], [100, 100, 0], [100, 82.3943661971831, 0], [100, 100, 0], [99.77832783278329, 100, 0], [100, 100, 0]]"
04-27-2022 21:17,3,87.71256038647341,"[[100, 73.18840579710144, 100], [100, 100, 78.98550724637681], [100, 100, 62.318840579710155]]"
04-27-2022 21:30,5,68.0331710248146,"[[70.59232224925657, 100, 100], [100, 100, 60.3960396039604], [82.75905797101451, 87.62376237623762, 82.17821782178217], [60.679151061173556, 100, 0.33003300330034335], [47.31275720164612, 100, 0]]"
